,0,1,2,3
e192282614,0.0,0.0,0.0,0.0
e149718142,0.0,0.0,0.0,0.0
e192194797,0.0,0.0,0.0,0.0
e192309702,0.0,0.0,0.0,0.0
e178057271,0.0,0.0,0.0,0.0
e177453523,0.0,0.0,0.0,0.0
e11008840,0.0,0.0,0.0,0.0
e15101101035320146,0.0,0.0,0.0,0.0
e147744541,0.0,0.0,0.0,0.0
e192051635,0.0,0.0,0.0,0.0
e192425220,1.0,1.0,1.0,1.0
e147865663,0.0,0.0,0.0,0.0
e180544051,0.0,0.0,0.0,0.0
e192425258,1.0,1.0,1.0,1.0
e180299927168674947,1.0,0.0,0.0,1.0
e192446305,0.0,0.0,0.0,0.0
e145640634,0.0,0.0,0.0,0.0
e180450031,0.0,0.0,0.0,0.0
e163586941,0.0,0.0,0.0,0.0
e192250332,1.0,1.0,1.0,1.0
e180296117,0.0,0.0,0.0,0.0
e149937086,1.0,0.0,0.0,0.0
e42795226,0.0,0.0,0.0,0.0
e192197693,0.0,0.0,0.0,0.0
e192445077,0.0,0.0,0.0,0.0
e146859246,0.0,0.0,0.0,0.0
e150154912,0.0,0.0,0.0,0.0
e25161178,0.0,0.0,0.0,0.0
e144396452,0.0,0.0,0.0,0.0
e147947481,0.0,0.0,0.0,0.0
e192445043,0.0,0.0,1.0,1.0
e192444417,1.0,1.0,1.0,1.0
e192200247,0.0,0.0,0.0,0.0
e192200931,0.0,0.0,0.0,0.0
e180364167,0.0,0.0,0.0,0.0
e192084181,1.0,1.0,1.0,1.0
e180704328,0.0,0.0,0.0,0.0
e192296354,1.0,1.0,1.0,1.0
e192261950,0.0,0.0,0.0,0.0
e148281997,0.0,0.0,0.0,0.0
e180620585,0.0,0.0,0.0,0.0
e152893001,0.0,0.0,0.0,0.0
e192348953,0.0,0.0,0.0,0.0
e192391792173305239,0.0,0.0,0.0,0.0
e24723054149778801192072399,0.0,1.0,1.0,1.0
e180154189,1.0,0.0,1.0,0.0
e148735566,0.0,0.0,0.0,0.0
e150319293,0.0,0.0,0.0,0.0
e192206387,1.0,0.0,1.0,0.0
e192440512,0.0,0.0,0.0,0.0
e144246320,0.0,0.0,0.0,0.0
e39260676,0.0,0.0,0.0,0.0
e18545492,0.0,0.0,0.0,0.0
e192434938144938384150447705192414635,1.0,1.0,1.0,1.0
e180454019,0.0,0.0,0.0,0.0
e5086442192444391,1.0,1.0,1.0,1.0
e182603984,0.0,0.0,0.0,0.0
e190907335,0.0,0.0,0.0,0.0
e29609870,0.0,0.0,0.0,0.0
e180659338,0.0,0.0,0.0,0.0
e148089625,0.0,0.0,0.0,0.0
e150088182,0.0,0.0,0.0,0.0
e147784987,0.0,0.0,0.0,0.0
e192332653,0.0,0.0,0.0,0.0
e192220771,0.0,0.0,0.0,0.0
e29688728,0.0,0.0,0.0,0.0
e148760660,0.0,0.0,0.0,0.0
e180630847,0.0,0.0,0.0,0.0
e150044260,0.0,0.0,0.0,0.0
e192445767,0.0,0.0,0.0,0.0
e180310465,0.0,0.0,0.0,0.0
e42976336,0.0,0.0,0.0,0.0
e180593129,0.0,0.0,0.0,0.0
e149633762,0.0,0.0,0.0,0.0
e150117204170028057151115324192330451,1.0,1.0,1.0,0.0
e3069444,0.0,0.0,0.0,0.0
e192096039,0.0,0.0,0.0,0.0
e192445159,0.0,0.0,0.0,0.0
e147612499,0.0,0.0,0.0,0.0
e192440210,0.0,0.0,0.0,0.0
e192444949,0.0,0.0,0.0,0.0
e151195207,1.0,0.0,1.0,1.0
e180506923,0.0,0.0,0.0,0.0
e180354197,0.0,1.0,1.0,1.0
e192187077,0.0,0.0,0.0,0.0
e192443669,0.0,0.0,0.0,0.0
e192198635,0.0,1.0,1.0,1.0
e1383160018397762180595845,0.0,0.0,0.0,0.0
e151179443,0.0,0.0,0.0,0.0
e192188717,0.0,0.0,0.0,0.0
e180706880,0.0,0.0,0.0,0.0
e179914203,0.0,0.0,0.0,0.0
e148578368,0.0,0.0,0.0,0.0
e180590105,0.0,0.0,0.0,0.0
e21839260,0.0,0.0,0.0,0.0
e10387720,0.0,0.0,0.0,0.0
e149413840,0.0,0.0,0.0,0.0
e45630092148770810,0.0,0.0,0.0,0.0
e192108487,0.0,0.0,0.0,0.0
e180377643,0.0,0.0,0.0,0.0
e149131467,0.0,0.0,0.0,0.0
e192361025,1.0,1.0,1.0,1.0
e192356641,0.0,0.0,0.0,0.0
e192422924,0.0,0.0,0.0,0.0
e150819878,1.0,0.0,0.0,0.0
e180376167,0.0,0.0,0.0,0.0
e192445089,0.0,0.0,0.0,0.0
e192444661,0.0,0.0,0.0,0.0
e150398263,0.0,0.0,0.0,0.0
e1399010,0.0,0.0,0.0,0.0
e180453215,0.0,0.0,0.0,0.0
e150817456,0.0,0.0,0.0,0.0
e149129343,0.0,0.0,0.0,0.0
e192410575,0.0,0.0,0.0,0.0
e11673654192415377,1.0,1.0,1.0,1.0
e148844762,0.0,0.0,0.0,0.0
e192406376192425918,0.0,0.0,0.0,0.0
e180671020,0.0,0.0,0.0,0.0
e192382398,1.0,1.0,1.0,1.0
e192206317,0.0,0.0,0.0,0.0
e180100625,0.0,0.0,0.0,0.0
e192444981,0.0,0.0,0.0,0.0
e38956182,0.0,0.0,0.0,0.0
e192283514,0.0,0.0,0.0,0.0
e148683190,0.0,0.0,0.0,0.0
e192348673,0.0,0.0,0.0,0.0
e150551603,0.0,0.0,0.0,0.0
e35838936149825416,0.0,0.0,0.0,0.0
e35773172,0.0,0.0,0.0,0.0
e180377667,0.0,0.0,0.0,0.0
e146370286,0.0,0.0,0.0,0.0
e192086733,0.0,0.0,0.0,0.0
e192421811,0.0,0.0,0.0,0.0
e149641534,0.0,0.0,0.0,0.0
e180526283,0.0,0.0,1.0,1.0
e149611492,0.0,0.0,1.0,0.0
e144509220,0.0,0.0,0.0,0.0
e180363641,1.0,1.0,1.0,1.0
e192190135,0.0,0.0,0.0,0.0
e147846587,0.0,0.0,0.0,0.0
e19209195333976954,0.0,0.0,0.0,0.0
e146141536,0.0,0.0,0.0,0.0
e175135185,0.0,0.0,0.0,0.0
e148736152180656286,0.0,0.0,0.0,0.0
e42274842,0.0,0.0,0.0,0.0
e192442248,1.0,1.0,1.0,1.0
e149312341,1.0,0.0,0.0,0.0
e192108843,1.0,0.0,1.0,1.0
e147004144,0.0,0.0,0.0,0.0
e192334155,0.0,0.0,0.0,0.0
e192230591,1.0,1.0,1.0,1.0
e150138890,0.0,0.0,0.0,0.0
e180680262,1.0,0.0,1.0,1.0
e180630691,0.0,0.0,0.0,0.0
e180335029,0.0,0.0,0.0,0.0
e192195779,0.0,0.0,0.0,0.0
e150265962,0.0,0.0,0.0,1.0
e180369941,1.0,1.0,1.0,1.0
e192406710,0.0,0.0,0.0,0.0
e180365197,0.0,0.0,0.0,0.0
e180348319,0.0,0.0,0.0,0.0
e189814585,0.0,0.0,0.0,0.0
e192067363192423986,0.0,0.0,0.0,0.0
e150641241150584067,0.0,0.0,0.0,0.0
e192444667,0.0,0.0,0.0,0.0
e192425196,0.0,0.0,0.0,0.0
e192375038,0.0,0.0,0.0,0.0
e192446157,0.0,0.0,0.0,0.0
e145221980,0.0,0.0,0.0,0.0
e192389015,0.0,0.0,0.0,0.0
e180623693,1.0,1.0,1.0,1.0
e192090881,0.0,0.0,0.0,0.0
e6363164,0.0,0.0,0.0,0.0
e180353737142915419,0.0,0.0,0.0,0.0
e192399513,1.0,0.0,1.0,1.0
e192093373,0.0,0.0,0.0,0.0
e192191705,0.0,0.0,0.0,0.0
e180328571147519429,0.0,0.0,0.0,0.0
e192424314,0.0,0.0,0.0,0.0
e10292350,0.0,0.0,0.0,0.0
e192081771,0.0,0.0,0.0,0.0
e180615455,0.0,0.0,0.0,0.0
e11559270,0.0,0.0,0.0,0.0
e180653864,0.0,0.0,0.0,0.0
e192347335,1.0,1.0,1.0,1.0
e146157672,0.0,0.0,0.0,0.0
e180343987,0.0,0.0,0.0,0.0
e147623669,0.0,0.0,0.0,0.0
e146763360,0.0,0.0,0.0,0.0
e192410713,1.0,1.0,1.0,1.0
e192315842,0.0,0.0,0.0,0.0
e148364193,0.0,0.0,0.0,0.0
e192413923,0.0,0.0,0.0,0.0
e180553807,0.0,0.0,0.0,0.0
e192443687,0.0,0.0,0.0,0.0
e192312010502438,0.0,0.0,0.0,0.0
e192443993,0.0,0.0,0.0,0.0
e180646543,0.0,0.0,0.0,0.0
e192423152,0.0,0.0,0.0,0.0
e192231137,0.0,0.0,0.0,0.0
e182805264,0.0,0.0,0.0,0.0
e158553177,0.0,0.0,0.0,0.0
e180348611,0.0,0.0,0.0,0.0
e192107649,0.0,0.0,0.0,0.0
e192312698,0.0,0.0,0.0,0.0
e192098015,0.0,0.0,0.0,0.0
e150379057,0.0,0.0,0.0,0.0
e180255343,0.0,0.0,0.0,0.0
e150904768,0.0,0.0,0.0,0.0
e150341391,0.0,0.0,0.0,0.0
e192398829,1.0,1.0,1.0,1.0
e180328997148500921,0.0,0.0,0.0,0.0
e192440198,0.0,0.0,0.0,0.0
e146540034,0.0,0.0,0.0,0.0
e192084981,0.0,0.0,0.0,0.0
e145350792,0.0,0.0,0.0,0.0
e148465449,0.0,0.0,0.0,0.0
e138362834,0.0,0.0,0.0,0.0
e180645135,0.0,0.0,1.0,1.0
e192086447,0.0,0.0,0.0,0.0
e6800138,0.0,0.0,0.0,0.0
e1493208,0.0,0.0,0.0,0.0
e192283650,1.0,1.0,1.0,1.0
e192329479,0.0,0.0,0.0,0.0
e147630679,0.0,0.0,0.0,0.0
e180612847,0.0,0.0,0.0,0.0
e158553193,0.0,0.0,0.0,0.0
e39066814,0.0,0.0,0.0,0.0
e192100151,0.0,0.0,0.0,0.0
e180290871180290873,0.0,0.0,0.0,0.0
e192397170,0.0,0.0,0.0,0.0
e192425788,0.0,0.0,0.0,0.0
e192278436,1.0,1.0,1.0,1.0
e19684408,0.0,0.0,0.0,0.0
e40637300,0.0,0.0,0.0,0.0
e150507547,0.0,0.0,1.0,1.0
e180272789,0.0,0.0,0.0,0.0
e30018196,0.0,0.0,0.0,0.0
e192197695,0.0,0.0,0.0,0.0
e180586465,0.0,0.0,0.0,0.0
e180676018,0.0,0.0,0.0,0.0
e23404818,0.0,0.0,0.0,0.0
e180637717,0.0,0.0,0.0,0.0
e149419440,0.0,0.0,0.0,0.0
e150538957,0.0,0.0,0.0,0.0
e148910154,0.0,0.0,0.0,0.0
e151208063,0.0,0.0,0.0,0.0
e180359463,1.0,1.0,1.0,1.0
e192093291,1.0,1.0,1.0,1.0
e180624635,0.0,0.0,0.0,0.0
e192249136,0.0,0.0,0.0,0.0
e192446071,0.0,0.0,0.0,0.0
e149651486,0.0,0.0,0.0,0.0
e192444411,0.0,0.0,0.0,0.0
e192313762,0.0,0.0,0.0,0.0
e180320561,0.0,0.0,0.0,0.0
e192107065,0.0,0.0,0.0,0.0
e49380,0.0,0.0,0.0,0.0
e192445017,0.0,0.0,0.0,0.0
e192444637,0.0,0.0,0.0,0.0
e192091307,0.0,0.0,0.0,0.0
e192444431,1.0,1.0,1.0,1.0
e192408683,0.0,1.0,1.0,1.0
e180355961,0.0,0.0,0.0,0.0
e150260936,0.0,0.0,0.0,0.0
e180367185,0.0,0.0,0.0,0.0
e192097635,0.0,0.0,0.0,0.0
e180349259180349261,0.0,0.0,0.0,0.0
e192108481,0.0,0.0,0.0,0.0
e33847290,0.0,0.0,0.0,0.0
e180612597,0.0,0.0,0.0,0.0
e192399969,0.0,0.0,0.0,0.0
e149894338,0.0,0.0,0.0,0.0
e192426326,0.0,0.0,0.0,0.0
e192445203,0.0,0.0,0.0,0.0
e192072555,1.0,0.0,1.0,1.0
e192091117,0.0,0.0,0.0,0.0
e192437430192437418,0.0,0.0,0.0,0.0
e192255484,0.0,0.0,0.0,0.0
e182805272,0.0,0.0,0.0,0.0
e192098143,0.0,0.0,0.0,0.0
e192423922,0.0,0.0,0.0,0.0
e192415741,0.0,0.0,0.0,0.0
e192341067,0.0,0.0,0.0,0.0
e180365739,0.0,0.0,0.0,0.0
e151065646,0.0,0.0,0.0,0.0
e180350633,0.0,0.0,0.0,0.0
e180321827,0.0,0.0,0.0,0.0
e192303008,0.0,0.0,0.0,0.0
e149528638,0.0,0.0,0.0,1.0
e8131032,0.0,0.0,0.0,0.0
e151194219,1.0,1.0,0.0,1.0
e192443606,0.0,0.0,0.0,0.0
e180350107,0.0,0.0,0.0,0.0
e149660548,0.0,0.0,0.0,0.0
e192229671,0.0,0.0,0.0,0.0
e192195511,1.0,1.0,1.0,0.0
e192438812,0.0,0.0,0.0,0.0
e180439327,0.0,0.0,0.0,0.0
e180648953,0.0,0.0,0.0,0.0
e139736831,0.0,0.0,0.0,0.0
e149936820,0.0,0.0,0.0,0.0
e151195335,0.0,0.0,0.0,0.0
e150888460,1.0,0.0,0.0,0.0
e192314622,1.0,0.0,1.0,1.0
e192327427,0.0,0.0,0.0,0.0
e150544163,0.0,0.0,0.0,0.0
e150698144,0.0,0.0,1.0,0.0
e192419521,0.0,0.0,0.0,0.0
e3069446,0.0,0.0,0.0,0.0
e150479455,0.0,0.0,0.0,0.0
e192362957,0.0,0.0,0.0,0.0
e182603992,0.0,0.0,0.0,0.0
e192219419,1.0,1.0,1.0,1.0
e192424024,0.0,0.0,0.0,0.0
e192331385,0.0,0.0,0.0,0.0
e192107719,0.0,0.0,0.0,0.0
e192284622,0.0,0.0,0.0,0.0
e147760339,0.0,0.0,0.0,0.0
e149576780,0.0,0.0,0.0,0.0
e192406122,0.0,0.0,0.0,0.0
e191981567,0.0,0.0,0.0,0.0
e180520149,0.0,0.0,0.0,0.0
e192442906,0.0,0.0,0.0,0.0
e148823178,0.0,0.0,0.0,0.0
e192418937,0.0,0.0,0.0,0.0
e180372361148257467150426453148278115142035656192220349,1.0,1.0,1.0,1.0
e192443743,0.0,0.0,0.0,0.0
e192253668,0.0,0.0,0.0,0.0
e192445655,0.0,0.0,0.0,0.0
e192444853,0.0,0.0,0.0,0.0
e192032601,0.0,0.0,0.0,0.0
e187358380,0.0,0.0,0.0,0.0
e180564223,0.0,0.0,1.0,1.0
e192365845,0.0,0.0,0.0,0.0
e148520797,0.0,0.0,0.0,0.0
e192418733,0.0,0.0,0.0,0.0
e192076209,0.0,0.0,0.0,0.0
e192443677,0.0,0.0,0.0,0.0
e155663379,0.0,0.0,0.0,0.0
e8109792,0.0,0.0,0.0,0.0
e143445571145475554,0.0,0.0,0.0,0.0
e192197953,0.0,0.0,1.0,1.0
e192430006,0.0,0.0,0.0,0.0
e192444687,1.0,1.0,1.0,1.0
e192446301,0.0,0.0,0.0,0.0
e149327519,0.0,0.0,0.0,0.0
e192032785,0.0,0.0,0.0,0.0
e180672374,0.0,0.0,0.0,0.0
e192359071,0.0,0.0,0.0,0.0
e192444113,1.0,1.0,1.0,1.0
e192244712,0.0,0.0,0.0,0.0
e192443268,1.0,1.0,1.0,1.0
e150733952,0.0,0.0,0.0,0.0
e149323081,0.0,0.0,0.0,0.0
e192108685,0.0,0.0,0.0,0.0
e148624962,0.0,0.0,0.0,0.0
e192315704,0.0,0.0,0.0,0.0
e180407685,0.0,0.0,0.0,0.0
e150724182,0.0,0.0,0.0,0.0
e192445085,0.0,0.0,0.0,0.0
e192445795,0.0,0.0,0.0,0.0
e150040398,0.0,0.0,0.0,0.0
e192153465192390295,0.0,0.0,0.0,0.0
e192280558,0.0,0.0,0.0,0.0
e180635221147987775,0.0,0.0,0.0,0.0
e150333111,0.0,0.0,0.0,0.0
e192443735,0.0,0.0,0.0,0.0
e192219861,0.0,0.0,0.0,0.0
e140296543,0.0,0.0,0.0,0.0
e149540046,1.0,1.0,0.0,0.0
e180368245,1.0,0.0,1.0,1.0
e149626464148928216,0.0,0.0,0.0,0.0
e180418597,0.0,0.0,0.0,0.0
e149047011,0.0,0.0,0.0,0.0
e149893544,0.0,0.0,0.0,0.0
e157161533,0.0,0.0,0.0,0.0
e192319968,0.0,0.0,0.0,0.0
e11773546,0.0,0.0,0.0,0.0
e37716270,0.0,0.0,0.0,0.0
e180377631,0.0,0.0,0.0,0.0
e192076193,0.0,0.0,0.0,0.0
e192077473,0.0,0.0,0.0,0.0
e192446243,0.0,0.0,0.0,0.0
e45344322,0.0,0.0,0.0,0.0
e31374760,0.0,0.0,0.0,0.0
e192445061,0.0,0.0,0.0,0.0
e190015875,0.0,0.0,0.0,0.0
e180309275,0.0,0.0,0.0,0.0
e149470510,0.0,0.0,0.0,0.0
e27928616,0.0,0.0,0.0,0.0
e180266277,0.0,0.0,0.0,0.0
e177461357,0.0,0.0,1.0,0.0
e36427484,0.0,0.0,0.0,0.0
e180617255,0.0,0.0,0.0,0.0
e192406204,0.0,0.0,0.0,0.0
e192446579,0.0,0.0,0.0,0.0
e192445427,0.0,0.0,0.0,0.0
e192241624,1.0,0.0,1.0,1.0
e180650435,0.0,0.0,0.0,0.0
e192209629,0.0,0.0,0.0,0.0
e180605629,0.0,0.0,0.0,0.0
e138859855,0.0,0.0,0.0,0.0
e180346687,1.0,1.0,1.0,1.0
e192078179,0.0,0.0,0.0,0.0
e192084977,0.0,0.0,0.0,0.0
e192364545,1.0,0.0,1.0,0.0
e192444965,0.0,0.0,0.0,0.0
e18732732,0.0,0.0,0.0,0.0
e1324590,0.0,0.0,0.0,0.0
e192426232192119425,0.0,0.0,0.0,0.0
e150220892,0.0,0.0,0.0,0.0
e192424412,1.0,1.0,1.0,0.0
e192105841,0.0,0.0,0.0,0.0
e147347558,0.0,0.0,0.0,0.0
e148254701,0.0,0.0,0.0,0.0
e179637567192418819,1.0,1.0,1.0,1.0
e192414801,0.0,0.0,0.0,0.0
e192445573,0.0,0.0,0.0,0.0
e192108489,0.0,0.0,0.0,0.0
e150637319,0.0,0.0,0.0,0.0
e180351093,0.0,0.0,0.0,0.0
e192392476,0.0,0.0,0.0,0.0
e149961078,0.0,0.0,0.0,0.0
e180624491,1.0,1.0,0.0,1.0
e149703290,0.0,0.0,0.0,0.0
e180335653,0.0,0.0,0.0,0.0
e192445261,0.0,0.0,0.0,0.0
e192445327,0.0,0.0,0.0,0.0
e192426178,0.0,0.0,0.0,0.0
e192101501,0.0,0.0,0.0,0.0
e149274783,0.0,0.0,0.0,0.0
e180713072148470915192093429,1.0,0.0,1.0,0.0
e192332461,0.0,0.0,0.0,0.0
e148447937,0.0,0.0,0.0,0.0
e149985218,0.0,0.0,0.0,0.0
e192363505,0.0,0.0,0.0,0.0
e180399163,0.0,0.0,0.0,0.0
e192283632,0.0,0.0,0.0,0.0
e192341651,1.0,1.0,1.0,1.0
e192445259,0.0,0.0,0.0,0.0
e192104257,0.0,0.0,0.0,0.0
e180674792,0.0,0.0,0.0,0.0
e192443316,1.0,0.0,1.0,1.0
e178370755,0.0,0.0,0.0,0.0
e180602847,0.0,0.0,0.0,0.0
e192407000,1.0,1.0,1.0,1.0
e149718396,0.0,0.0,0.0,0.0
e192316750,0.0,0.0,0.0,0.0
e180670616,0.0,0.0,0.0,0.0
e165910397,0.0,0.0,0.0,0.0
e192445879,0.0,0.0,0.0,0.0
e1058588,0.0,0.0,0.0,0.0
e179663679148558888147837745,1.0,1.0,1.0,0.0
e192416761,1.0,1.0,1.0,1.0
e180352951,0.0,0.0,0.0,0.0
e192364999,0.0,0.0,0.0,0.0
e192303910,0.0,0.0,0.0,0.0
e192391824,1.0,1.0,1.0,1.0
e150747712,0.0,0.0,0.0,0.0
e192074965,0.0,0.0,0.0,0.0
e192332651,0.0,0.0,0.0,0.0
e192325564146404676,1.0,0.0,1.0,1.0
e148913036,0.0,0.0,0.0,0.0
e192444985,0.0,0.0,0.0,0.0
e192063421,0.0,0.0,0.0,0.0
e148203291,0.0,0.0,0.0,0.0
e180579931,1.0,1.0,1.0,1.0
e180351931,0.0,0.0,0.0,0.0
e192403374,0.0,0.0,0.0,0.0
e180277319,0.0,0.0,1.0,1.0
e192204353,1.0,1.0,1.0,1.0
e192424134,0.0,0.0,0.0,0.0
e192445069,0.0,0.0,0.0,0.0
e180656112,0.0,0.0,0.0,0.0
e192107619,0.0,0.0,0.0,0.0
e180356003,0.0,0.0,0.0,0.0
e180361123148878008576444818038723719242801842408570192321946,1.0,1.0,1.0,1.0
e192261724,0.0,0.0,0.0,0.0
e180674390,0.0,0.0,0.0,0.0
e192445833,0.0,0.0,0.0,0.0
e149973772,0.0,0.0,0.0,0.0
e148281383,0.0,0.0,0.0,0.0
e149896242,0.0,0.0,0.0,0.0
e30896354,0.0,0.0,0.0,0.0
e180377463,0.0,0.0,0.0,0.0
e180547727,0.0,0.0,0.0,0.0
e14105078,0.0,0.0,0.0,0.0
e180432105,0.0,0.0,0.0,0.0
e192399199192429892,1.0,1.0,1.0,1.0
e192445025,0.0,0.0,0.0,0.0
e180266279,0.0,0.0,0.0,0.0
e156653315,0.0,0.0,0.0,0.0
e20455342,0.0,0.0,0.0,0.0
e147880825,0.0,0.0,0.0,0.0
e192032777,0.0,0.0,0.0,0.0
e192086431,0.0,0.0,0.0,0.0
e180572873149669192180363269,1.0,0.0,0.0,0.0
e192426222,0.0,0.0,0.0,0.0
e192047939,0.0,0.0,0.0,0.0
e192441422,0.0,0.0,0.0,0.0
e180348915,0.0,0.0,0.0,0.0
e146833366,0.0,0.0,0.0,0.0
e180365557,0.0,1.0,1.0,1.0
e144599780,0.0,0.0,0.0,0.0
e192145999,0.0,0.0,0.0,0.0
e147677041,0.0,0.0,0.0,0.0
e192191995,0.0,0.0,0.0,0.0
e180263589,1.0,0.0,1.0,1.0
e23076584,0.0,0.0,0.0,0.0
e182682746,0.0,0.0,0.0,0.0
e149901880,0.0,0.0,1.0,0.0
e28568098,0.0,0.0,0.0,0.0
e192273720,0.0,0.0,0.0,0.0
e150034518,0.0,0.0,0.0,0.0
e192419915192446227,0.0,0.0,0.0,0.0
e192103223,0.0,0.0,0.0,0.0
e192438808,0.0,0.0,0.0,0.0
e180333147,0.0,0.0,0.0,0.0
e192353965,0.0,0.0,0.0,0.0
e180377415,0.0,0.0,0.0,0.0
e150204304,0.0,0.0,0.0,0.0
e31035816,0.0,0.0,0.0,0.0
e192076217,0.0,0.0,0.0,0.0
e192446319,0.0,0.0,0.0,0.0
e180348943,0.0,0.0,0.0,0.0
e145168392,0.0,0.0,0.0,0.0
e149359650,0.0,0.0,0.0,0.0
e192263326,0.0,0.0,0.0,0.0
e192280302,1.0,0.0,1.0,0.0
e192186209192421259192349913150788984,1.0,1.0,1.0,1.0
e191993279,0.0,0.0,0.0,0.0
e149503680,0.0,0.0,0.0,0.0
e149934384180351471,0.0,0.0,1.0,1.0
e192415229,0.0,0.0,0.0,0.0
e148271727149526646192092967,0.0,0.0,0.0,0.0
e145106932,0.0,0.0,0.0,0.0
e29477394,0.0,0.0,0.0,0.0
e150231218,0.0,0.0,0.0,0.0
e141798366,0.0,0.0,0.0,0.0
e3685751019242230518348424151194053143036459141591038146673054180448337,1.0,1.0,1.0,1.0
e179005839192100277,0.0,0.0,0.0,0.0
e22249224,0.0,0.0,0.0,0.0
e148126735122392023410190613831598,0.0,0.0,0.0,0.0
e192423882,0.0,0.0,0.0,0.0
e180656908,0.0,0.0,0.0,0.0
e192259802,0.0,0.0,0.0,0.0
e192317096,1.0,1.0,1.0,1.0
e149199223,0.0,0.0,0.0,0.0
e180350423,0.0,0.0,0.0,0.0
e149340343,0.0,0.0,0.0,0.0
e180376159,0.0,0.0,0.0,0.0
e192089735,0.0,0.0,0.0,0.0
e192191599,0.0,0.0,0.0,0.0
e192336873,0.0,0.0,0.0,0.0
e182834448192444357,0.0,0.0,0.0,0.0
e192198803192441654,0.0,0.0,0.0,0.0
e151143147,0.0,0.0,0.0,0.0
e192444143,0.0,0.0,0.0,0.0
e190737575,0.0,0.0,0.0,0.0
e150309483,0.0,0.0,0.0,0.0
e192262830,0.0,0.0,0.0,0.0
e149569038,1.0,0.0,0.0,0.0
e192423886,0.0,0.0,0.0,0.0
e180323615,0.0,0.0,0.0,0.0
e149664132,0.0,0.0,0.0,0.0
e149532268,0.0,0.0,0.0,0.0
e149386150,0.0,0.0,0.0,0.0
e192444063,0.0,0.0,0.0,0.0
e149793479,0.0,0.0,0.0,0.0
e192187045,0.0,0.0,0.0,0.0
e150369353,0.0,0.0,0.0,0.0
e144323216,0.0,0.0,0.0,0.0
e149162581,0.0,0.0,0.0,0.0
e192445703,0.0,0.0,0.0,0.0
e192371038,1.0,0.0,0.0,0.0
e151138129,0.0,0.0,0.0,0.0
e192191725,0.0,0.0,0.0,0.0
e180610595,1.0,1.0,1.0,0.0
e190015869,0.0,0.0,0.0,0.0
